Cod_Produto;Id_Product;Title_Product;image_url;Sku;Id_Variant;Title_Variant;Price
PI01065;gid://shopify/Product/8573638148391;Pingente Pequeno De Ouro Amarelo 18K E Diamante;PI01065;gid://shopify/ProductVariant/46336590315815;Default Title;1650.0
PI01066;gid://shopify/Product/8573638541607;Pingente Pequeno De Ouro 18K Com Ródio Negro E Diamante;PI01066;gid://shopify/ProductVariant/46336592675111;Default Title;1650.0
PI01067;gid://shopify/Product/8573638902055;Pingente Pequeno De Ouro 18K Com Ródio Negro E Diamante;PI01067;gid://shopify/ProductVariant/46336594510119;Default Title;1650.0
PI01062;gid://shopify/Product/8573639262503;Pingente Pequeno De Ouro Branco 18K E Diamante;PI01062;gid://shopify/ProductVariant/46336597393703;Default Title;1650.0
PI01063;gid://shopify/Product/8573639622951;Pingente Pequeno De Ouro Branco 18K E Diamante;PI01063;gid://shopify/ProductVariant/46336599720231;Default Title;1650.0
BR05791T;gid://shopify/Product/8573641785639;Brinco Protea De Prata Com Ouro Rosa;BR05791T;gid://shopify/ProductVariant/46336613384487;Default Title;2200.0
BR06120T;gid://shopify/Product/8573647487271;Brinco Leopardo De Prata Com Ouro Amarelo - P;BR06120T;gid://shopify/ProductVariant/46336643760423;P;3800.0
BR06121T;gid://shopify/Product/8573648044327;Brinco Leopardo De Prata Com Ouro Amarelo - M;BR06121T;gid://shopify/ProductVariant/46336645759271;M;4300.0
BR06122T;gid://shopify/Product/8573648372007;Brinco Leopardo De Prata Com Ouro Amarelo - G;BR06122T;gid://shopify/ProductVariant/46336646086951;G;4600.0
CL04480;gid://shopify/Product/8573648732455;Colar Leopardo De Prata Com Ouro Amarelo - Maxi;CL04480;gid://shopify/ProductVariant/46336646447399;M;7800.0
BR04822T;gid://shopify/Product/8573650043175;Brinco Love Ny De Ouro Amarelo 18K E Diamante;BR04822T;gid://shopify/ProductVariant/46336653000999;Default Title;16500.0
BR04824T;gid://shopify/Product/8573650239783;Brinco Ear Cuff Love Ny De Ouro Amarelo 18K;BR04824T;gid://shopify/ProductVariant/46336654967079;Default Title;8300.0
BR04833T;gid://shopify/Product/8573650436391;Brinco Ear Cuff Love Ny De Ouro Amarelo 18K;BR04833T;gid://shopify/ProductVariant/46336656113959;Default Title;15000.0
BR04845T;gid://shopify/Product/8573650796839;Brinco Love Ny De Ouro Amarelo 18K E Diamante;BR04845T;gid://shopify/ProductVariant/46336657981735;Default Title;10000.0
BR04849T;gid://shopify/Product/8573651255591;Brinco Love Ny De Ouro 18K Com Ródio Negro E Diamante;BR04849T;gid://shopify/ProductVariant/46336659980583;Default Title;8900.0
BR04820T;gid://shopify/Product/8573651681575;Brinco Love Ny De Ouro Branco 18K E Diamante;BR04820T;gid://shopify/ProductVariant/46336660963623;Default Title;12000.0
BR04847T;gid://shopify/Product/8573652107559;Brinco Love Ny De Ouro Branco 18K E Diamante;BR04847T;gid://shopify/ProductVariant/46336662864167;Default Title;19400.0
BR04850T;gid://shopify/Product/8573652500775;Brinco Love Ny De Ouro Branco 18K E Diamante;BR04850T;gid://shopify/ProductVariant/46336664207655;Default Title;9500.0
BR04852T;gid://shopify/Product/8573652861223;Brinco Ear Cuff Love Ny De Ouro Branco 18K E Diamante;BR04852T;gid://shopify/ProductVariant/46336666075431;Default Title;15500.0
CL03693;gid://shopify/Product/8573653123367;Colar Love Ny De Ouro Amarelo 18K;CL03693;gid://shopify/ProductVariant/46336667812135;Default Title;29800.0
CL03714;gid://shopify/Product/8573653582119;Colar Love Ny De Ouro Amarelo 18K E Diamante - M;CL03714;gid://shopify/ProductVariant/46336669843751;M;16000.0
CL03783;gid://shopify/Product/8573654073639;Colar Love Ny De Ouro Amarelo 18K E Diamante - G;CL03783;gid://shopify/ProductVariant/46336672039207;G;16000.0
CL03712;gid://shopify/Product/8573654499623;Colar Love Ny De Ouro Branco 18K E Diamante;CL03712;gid://shopify/ProductVariant/46336673612071;Default Title;42000.0
CL03716;gid://shopify/Product/8573654860071;Colar Love Ny De Ouro Branco 18K E Diamante - M;CL03716;gid://shopify/ProductVariant/46336675283239;M;16600.0
CL03785;gid://shopify/Product/8573655187751;Colar Love Ny De Ouro Branco 18K E Diamante - G;CL03785;gid://shopify/ProductVariant/46336675610919;G;16600.0
BR05260T;gid://shopify/Product/8577717993767;Brinco Lifestyle De Ouro Amarelo 18K;BR05260T;gid://shopify/ProductVariant/46355364610343;Default Title;6900.0
BR05269T;gid://shopify/Product/8577718092071;Brinco Lifestyle De Ouro Amarelo 18K - P;BR05269T;gid://shopify/ProductVariant/46355364708647;P;12000.0
BR05271T;gid://shopify/Product/8577718190375;Brinco Lifestyle De Ouro Amarelo 18K;BR05271T;gid://shopify/ProductVariant/46355364806951;Default Title;9500.0
BR05254T;gid://shopify/Product/8577718288679;Brinco Lifestyle De Ouro 18K Com Ródio Negro E Diamante Negro;BR05254T;gid://shopify/ProductVariant/46355365134631;Default Title;12100.0
BR05257T;gid://shopify/Product/8577718583591;Brinco Ear Cuff Lifestyle De Ouro 18K Com Ródio Negro E Diamante;BR05257T;gid://shopify/ProductVariant/46355365265703;Default Title;10200.0
BR05258T;gid://shopify/Product/8577718681895;Brinco Lifestyle De Ouro 18K Com Ródio Negro E Diamante E Esmeralda;BR05258T;gid://shopify/ProductVariant/46355365364007;Default Title;10500.0
BR05262T;gid://shopify/Product/8577719206183;Brinco Lifestyle De Ouro 18K Com Ródio Negro E Diamante;BR05262T;gid://shopify/ProductVariant/46355366117671;Default Title;8700.0
BR05268T;gid://shopify/Product/8577719370023;Brinco Lifestyle De Ouro 18K Com Ródio Negro E Diamante - G;BR05268T;gid://shopify/ProductVariant/46355366543655;G;25800.0
BR05272T;gid://shopify/Product/8577719533863;Brinco Lifestyle De Ouro 18K Com Ródio Negro E Diamante;BR05272T;gid://shopify/ProductVariant/46355366936871;Default Title;12500.0
BR05392T;gid://shopify/Product/8577719632167;Brinco Lifestyle De Ouro 18K Com Ródio Negro E Diamante Negro;BR05392T;gid://shopify/ProductVariant/46355367067943;Default Title;9250.0
BR05240T;gid://shopify/Product/8577719664935;Brinco Lifestyle De Ouro Branco 18K E Diamante;BR05240T;gid://shopify/ProductVariant/46355367100711;Default Title;15500.0
BR05249T;gid://shopify/Product/8577719730471;Brinco Lifestyle De Ouro Branco 18K E Diamante;BR05249T;gid://shopify/ProductVariant/46355367166247;Default Title;33000.0
BR05256T;gid://shopify/Product/8577719828775;Brinco Ear Cuff Lifestyle De Ouro Branco 18K E Diamante;BR05256T;gid://shopify/ProductVariant/46355367231783;Default Title;14500.0
BR05259T;gid://shopify/Product/8577719861543;Brinco Lifestyle De Ouro Branco 18K E Diamante - P;BR05259T;gid://shopify/ProductVariant/46355367297319;P;24000.0
BR05261T;gid://shopify/Product/8577719894311;Brinco Lifestyle De Ouro Branco 18K E Diamante;BR05261T;gid://shopify/ProductVariant/46355367330087;Default Title;9900.0
BR05264T;gid://shopify/Product/8577719992615;Brinco Lifestyle De Ouro Branco 18K E Diamante - P;BR05264T;gid://shopify/ProductVariant/46355367624999;P;22200.0
BR05267T;gid://shopify/Product/8577720156455;Brinco Lifestyle De Ouro Branco 18K E Diamante - G;BR05267T;gid://shopify/ProductVariant/46355368182055;G;31000.0
BR05281T;gid://shopify/Product/8577720221991;Piercing Lifestyle De Ouro Amarelo 18K;BR05281T;gid://shopify/ProductVariant/46355368280359;Default Title;1900.0
BR05280T;gid://shopify/Product/8577720287527;Piercing Lifestyle De Ouro 18K Com Ródio Negro E Diamante;BR05280T;gid://shopify/ProductVariant/46355368444199;Default Title;2600.0
BR05283T;gid://shopify/Product/8577720353063;Piercing Lifestyle De Ouro 18K Com Ródio Negro E Diamante;BR05283T;gid://shopify/ProductVariant/46355368509735;Default Title;2550.0
BR05300T;gid://shopify/Product/8577720385831;Piercing Lifestyle De Ouro 18K Com Ródio Negro E Diamante;BR05300T;gid://shopify/ProductVariant/46355368542503;Default Title;4100.0
BR05279T;gid://shopify/Product/8577720615207;Piercing Lifestyle De Ouro Branco 18K E Diamante;BR05279T;gid://shopify/ProductVariant/46355369034023;Default Title;3100.0
BR05282T;gid://shopify/Product/8577720746279;Piercing Lifestyle De Ouro Branco 18K E Diamante;BR05282T;gid://shopify/ProductVariant/46355369165095;Default Title;3200.0
BR05299T;gid://shopify/Product/8577720811815;Piercing Lifestyle De Ouro Branco 18K E Diamante;BR05299T;gid://shopify/ProductVariant/46355369230631;Default Title;5000.0
PU01768T;gid://shopify/Product/8577720942887;Pulseira Lifestyle De Ouro 18K Com Ródio Negro E Diamante;PU01768T;gid://shopify/ProductVariant/46355369361703;Default Title;15000.0
PU01767T;gid://shopify/Product/8577721008423;Pulseira Lifestyle De Ouro Branco 18K E Diamante;PU01767T;gid://shopify/ProductVariant/46355369427239;Default Title;17000.0
BR04415T;gid://shopify/Product/8577722253607;Brinco Orquidea De Ouro Branco 18K E Diamante;BR04415T;gid://shopify/ProductVariant/46355371557159;Default Title;17400.0
BR04382T;gid://shopify/Product/8577722450215;Brinco Orquidea De Prata Com Ouro Rosa E Diamante;BR04382T;gid://shopify/ProductVariant/46355371753767;Default Title;2200.0
BR04385T;gid://shopify/Product/8577722548519;Brinco Orquidea De Prata Com Ouro Rosa E Diamante;BR04385T;gid://shopify/ProductVariant/46355371852071;Default Title;4200.0
BR04381T;gid://shopify/Product/8577722679591;Brinco Orquidea De Prata Com Ródio Negro E Diamante;BR04381T;gid://shopify/ProductVariant/46355371950375;Default Title;1950.0
BR04384T;gid://shopify/Product/8577722777895;Brinco Orquidea De Prata Com Ródio Negro E Diamante;BR04384T;gid://shopify/ProductVariant/46355372081447;Default Title;3800.0
CL01318;gid://shopify/Product/8577723007271;Colar Orquidea De Prata Com Ouro Rosa E Diamante;CL01318;gid://shopify/ProductVariant/46355372966183;Default Title;6900.0
PU01661T;gid://shopify/Product/8577723072807;Pulseira Orquidea De Prata Com Ouro Rosa E Diamante - M;PU01661T;gid://shopify/ProductVariant/46355373031719;M;4850.0
PU01662T;gid://shopify/Product/8577723203879;Pulseira Orquidea De Prata Com Ouro Rosa E Diamante - G;PU01662T;gid://shopify/ProductVariant/46355374145831;G;4850.0
PU01655T;gid://shopify/Product/8577723334951;Pulseira Orquidea De Prata Com Ródio Negro E Diamante - M;PU01655T;gid://shopify/ProductVariant/46355374276903;M;4400.0
BR05443T;gid://shopify/Product/8577728413991;Brinco Piscine De Ouro Amarelo 18K;BR05443T;gid://shopify/ProductVariant/46355391807783;Default Title;1700.0
BR05444T;gid://shopify/Product/8577728512295;Brinco Piscine De Ouro Amarelo 18K;BR05444T;gid://shopify/ProductVariant/46355392069927;Default Title;1800.0
BR05449T;gid://shopify/Product/8577728643367;Brinco Ear Cuff Piscine De Ouro 18K Com Ródio Negro E Diamante;BR05449T;gid://shopify/ProductVariant/46355392168231;Default Title;3900.0
BR05451T;gid://shopify/Product/8577728905511;Brinco Piscine De Ouro 18K Com Ródio Negro E Diamante;BR05451T;gid://shopify/ProductVariant/46355392495911;Default Title;2200.0
BR05453T;gid://shopify/Product/8577729102119;Brinco Piscine De Ouro 18K Com Ródio Negro E Diamante;BR05453T;gid://shopify/ProductVariant/46355393642791;Default Title;2300.0
BR05448T;gid://shopify/Product/8577729200423;Brinco Ear Cuff Piscine De Ouro Branco 18K E Diamante;BR05448T;gid://shopify/ProductVariant/46355393970471;Default Title;4600.0
BR05450T;gid://shopify/Product/8577729364263;Brinco Piscine De Ouro Branco 18K E Diamante;BR05450T;gid://shopify/ProductVariant/46355394134311;Default Title;2600.0
BR05452T;gid://shopify/Product/8577729462567;Brinco Piscine De Ouro Branco 18K E Diamante;BR05452T;gid://shopify/ProductVariant/46355394232615;Default Title;2700.0
CL04197;gid://shopify/Product/8577729659175;Colar Piscine De Ouro Amarelo 18K;CL04197;gid://shopify/ProductVariant/46355394429223;Default Title;5900.0
CL04199;gid://shopify/Product/8577729855783;Colar Piscine De Ouro 18K Com Ródio Negro E Diamante;CL04199;gid://shopify/ProductVariant/46355394625831;Default Title;6300.0
CL04198;gid://shopify/Product/8577730019623;Colar Piscine De Ouro Branco 18K E Diamante;CL04198;gid://shopify/ProductVariant/46355394789671;Default Title;6300.0
PU01808T;gid://shopify/Product/8577730150695;Pulseira Piscine De Ouro Amarelo 18K;PU01808T;gid://shopify/ProductVariant/46355394920743;Default Title;1700.0
CL04575;gid://shopify/Product/8577737654567;Colar Pura De Ouro 18K Com Ródio Negro E Esmeralda;CL04575;gid://shopify/ProductVariant/46355414057255;Default Title;48000.0
BR03453T;gid://shopify/Product/8577738015015;Brinco Tlj De Ouro Amarelo 18K E Diamante;BR03453T;gid://shopify/ProductVariant/46355414450471;Default Title;3800.0
BR02140T;gid://shopify/Product/8577738178855;Brinco Tlj De Ouro Branco 18K E Diamante;BR02140T;gid://shopify/ProductVariant/46355414614311;Default Title;3800.0
BR01992T;gid://shopify/Product/8577738277159;Brinco Tlj De Ouro Rosa 18K E Diamante;BR01992T;gid://shopify/ProductVariant/46355414712615;Default Title;3800.0
CL01040;gid://shopify/Product/8577738506535;Colar Tlj De Ouro Amarelo 18K E Diamante;CL01040;gid://shopify/ProductVariant/46355414941991;Default Title;4200.0
CL00737;gid://shopify/Product/8577738670375;Colar Tlj De Ouro 18K Com Ródio Negro E Diamante;CL00737;gid://shopify/ProductVariant/46355415073063;Default Title;4200.0
CO0993;gid://shopify/Product/8577738801447;Colar Tlj De Ouro Rosa 18K E Diamante;CO0993;gid://shopify/ProductVariant/46355415236903;Default Title;4200.0
BR05031T;gid://shopify/Product/8577746141479;Brinco Riviera De Prata Com Ouro Amarelo;BR05031T;gid://shopify/ProductVariant/46355437158695;Default Title;3300.0
BR05033T;gid://shopify/Product/8577746272551;Brinco Riviera De Prata Com Ouro Amarelo;BR05033T;gid://shopify/ProductVariant/46355437289767;Default Title;2900.0
CL03879;gid://shopify/Product/8577746403623;Colar Riviera De Prata Com Ouro Amarelo;CL03879;gid://shopify/ProductVariant/46355437584679;Default Title;3400.0
BR06522T;gid://shopify/Product/8577749844263;Brinco Vita Eterna De Ouro Amarelo E Branco 18K E Diamante E Esmeralda;BR06522T;gid://shopify/ProductVariant/46355448398119;Default Title;220000.0
BR06452T;gid://shopify/Product/8577750237479;Brinco Savage De Ouro Branco 18K E Diamante - P;BR06452T;gid://shopify/ProductVariant/46355448955175;P;7800.0
BR06454T;gid://shopify/Product/8577750368551;Brinco Savage De Ouro Branco 18K E Diamante - M;BR06454T;gid://shopify/ProductVariant/46355449151783;M;8400.0
BR04907T;gid://shopify/Product/8577750892839;Brinco Voyeur De Ouro 18K Com Ródio Negro E Diamante;BR04907T;gid://shopify/ProductVariant/46355450167591;Default Title;25400.0
BR04908T;gid://shopify/Product/8577751023911;Brinco Voyeur De Ouro 18K Com Ródio Negro E Diamante Negro;BR04908T;gid://shopify/ProductVariant/46355450298663;Default Title;12800.0
BR04910T;gid://shopify/Product/8577751122215;Brinco Voyeur De Ouro 18K Com Ródio Negro E Diamante;BR04910T;gid://shopify/ProductVariant/46355450396967;Default Title;11600.0
BR04911T;gid://shopify/Product/8577751187751;Brinco Voyeur De Ouro 18K Com Ródio Negro E Diamante Negro;BR04911T;gid://shopify/ProductVariant/46355451609383;Default Title;6400.0
BR04914T;gid://shopify/Product/8577751286055;Brinco Ear Cuff Voyeur De Ouro 18K Com Ródio Negro E Diamante;BR04914T;gid://shopify/ProductVariant/46355451707687;Default Title;25400.0
BR04915T;gid://shopify/Product/8577751384359;Brinco Ear Cuff Voyeur De Ouro 18K Com Ródio Negro E Diamante Negro;BR04915T;gid://shopify/ProductVariant/46355451805991;Default Title;12800.0
BR04917T;gid://shopify/Product/8577751515431;Brinco Voyeur De Ouro 18K Com Ródio Negro E Diamante;BR04917T;gid://shopify/ProductVariant/46355451937063;Default Title;74500.0
BR04918T;gid://shopify/Product/8577751580967;Brinco Voyeur De Ouro 18K Com Ródio Negro E Diamante Negro;BR04918T;gid://shopify/ProductVariant/46355452002599;Default Title;35200.0
BR04924T;gid://shopify/Product/8577751744807;Brinco Voyeur De Ouro 18K Com Ródio Negro E Diamante E Safira;BR04924T;gid://shopify/ProductVariant/46355452166439;Default Title;24900.0
BR04925T;gid://shopify/Product/8577751843111;Brinco Voyeur De Ouro 18K Com Ródio Negro E Diamante E Esmeralda;BR04925T;gid://shopify/ProductVariant/46355452264743;Default Title;24500.0
BR04913T;gid://shopify/Product/8577751941415;Brinco Ear Cuff Voyeur De Ouro Branco 18K E Diamante;BR04913T;gid://shopify/ProductVariant/46355452363047;Default Title;31800.0
BR04916T;gid://shopify/Product/8577752105255;Brinco Voyeur De Ouro Branco 18K E Diamante;BR04916T;gid://shopify/ProductVariant/46355452625191;Default Title;99000.0
BR04922T;gid://shopify/Product/8577752170791;Brinco Ear Cuff Voyeur De Ouro Branco 18K E Diamante E Safira;BR04922T;gid://shopify/ProductVariant/46355452690727;Default Title;29500.0
BR04923T;gid://shopify/Product/8577752301863;Brinco Ear Cuff Voyeur De Ouro Branco 18K E Diamante E Esmeralda;BR04923T;gid://shopify/ProductVariant/46355452821799;Default Title;29500.0
CL03837;gid://shopify/Product/8577752400167;Colar Voyeur De Ouro 18K Com Ródio Negro E Diamante;CL03837;gid://shopify/ProductVariant/46355453640999;Default Title;47700.0
CL03838;gid://shopify/Product/8577752531239;Colar Voyeur De Ouro 18K Com Ródio Negro E Diamante Negro;CL03838;gid://shopify/ProductVariant/46355453772071;Default Title;25500.0
CL03832;gid://shopify/Product/8577752695079;Colar Voyeur De Ouro Branco 18K E Diamante;CL03832;gid://shopify/ProductVariant/46355454099751;Default Title;55000.0
BR04920T;gid://shopify/Product/8577752760615;Piercing Voyeur De Ouro 18K Com Ródio Negro E Esmeralda;BR04920T;gid://shopify/ProductVariant/46355454165287;Default Title;3900.0
PU01704T;gid://shopify/Product/8577752891687;Pulseira Voyeur De Ouro 18K Com Ródio Negro E Diamante - M;PU01704T;gid://shopify/ProductVariant/46355454394663;M;23400.0
PU01705T;gid://shopify/Product/8577752989991;Pulseira Voyeur De Ouro 18K Com Ródio Negro E Diamante Negro - M;PU01705T;gid://shopify/ProductVariant/46355455148327;M;16000.0
BR03065T;gid://shopify/Product/8577761902887;Brinco Ear Cuff Universo De Ouro 18K Com Ródio Negro E Safira;BR03065T;gid://shopify/ProductVariant/46355473727783;Default Title;9900.0
BR03066T;gid://shopify/Product/8577761968423;Brinco Ear Cuff Universo De Ouro 18K Com Ródio Negro E Esmeralda;BR03066T;gid://shopify/ProductVariant/46355477070119;Default Title;11100.0
BR03067T;gid://shopify/Product/8577762099495;Brinco Ear Cuff Universo De Ouro 18K Com Ródio Negro E Rubi;BR03067T;gid://shopify/ProductVariant/46355477201191;Default Title;10400.0
BR03071T;gid://shopify/Product/8577762230567;Brinco Ear Cuff Universo De Ouro 18K Com Ródio Negro E Diamante Negro;BR03071T;gid://shopify/ProductVariant/46355477397799;Default Title;24000.0
BR03110T;gid://shopify/Product/8577762361639;Brinco Ear Cuff Universo De Ouro 18K Com Ródio Negro E Diamante Negro;BR03110T;gid://shopify/ProductVariant/46355477528871;Default Title;7500.0
BR03150T;gid://shopify/Product/8577762427175;Brinco Ear Cuff Universo De Ouro 18K Com Ródio Negro E Diamante;BR03150T;gid://shopify/ProductVariant/46355477594407;Default Title;23000.0
BR05002T;gid://shopify/Product/8577762656551;Brinco Ear Cuff Universo De Ouro 18K Com Ródio Negro E Diamante;BR05002T;gid://shopify/ProductVariant/46355477823783;Default Title;21000.0
BR03063T;gid://shopify/Product/8577762754855;Brinco Ear Cuff Universo De Ouro Branco 18K E Diamante;BR03063T;gid://shopify/ProductVariant/46355477922087;Default Title;16500.0
BR03070T;gid://shopify/Product/8577762885927;Brinco Ear Cuff Universo De Ouro Branco 18K E Diamante;BR03070T;gid://shopify/ProductVariant/46355478053159;Default Title;48000.0
BR04906T;gid://shopify/Product/8577763016999;Brinco Ear Cuff Universo De Ouro Branco 18K E Diamante;BR04906T;gid://shopify/ProductVariant/46355478184231;Default Title;25000.0
BR05598T;gid://shopify/Product/8577767112999;Brinco Whitechain De Prata Com Ouro Branco;BR05598T;gid://shopify/ProductVariant/46355489784103;Default Title;1250.0
BR05599T;gid://shopify/Product/8577767375143;Brinco Whitechain De Prata Com Ouro Branco;BR05599T;gid://shopify/ProductVariant/46355490537767;Default Title;980.0
CL04260;gid://shopify/Product/8577767571751;Colar Whitechain De Prata Com Ouro Branco - G;CL04260;gid://shopify/ProductVariant/46355491062055;G;8500.0
BR06049T;gid://shopify/Product/8577768292647;Brinco We Love Sapphire De Ouro Amarelo 18K E Safira - P;BR06049T;gid://shopify/ProductVariant/46355491979559;P;7200.0
BR06050T;gid://shopify/Product/8577768390951;Brinco We Love Sapphire De Ouro Amarelo 18K E Safira - G;BR06050T;gid://shopify/ProductVariant/46355492077863;G;14500.0
BR06051T;gid://shopify/Product/8577768489255;Brinco Ear Cuff We Love Sapphire De Ouro Amarelo 18K E Diamante - P;BR06051T;gid://shopify/ProductVariant/46355492471079;P;14800.0
BR06053T;gid://shopify/Product/8577768685863;Brinco We Love Sapphire De Ouro Amarelo 18K E Diamante - P;BR06053T;gid://shopify/ProductVariant/46355492700455;P;10500.0
BR06054T;gid://shopify/Product/8577768915239;Brinco We Love Sapphire De Ouro Amarelo 18K E Diamante - G;BR06054T;gid://shopify/ProductVariant/46355494469927;G;23500.0
BR06062T;gid://shopify/Product/8577769013543;Brinco Ear Cuff We Love Sapphire De Ouro 18K Com Ródio Negro E Safira - P;BR06062T;gid://shopify/ProductVariant/46355494568231;P;8500.0
BR06063T;gid://shopify/Product/8577769079079;Brinco Ear Cuff We Love Sapphire De Ouro 18K Com Ródio Negro E Safira - P;BR06063T;gid://shopify/ProductVariant/46355494633767;P;8500.0
BR06064T;gid://shopify/Product/8577769177383;Brinco Ear Cuff We Love Sapphire De Ouro 18K Com Ródio Negro E Diamante - P;BR06064T;gid://shopify/ProductVariant/46355494764839;P;13800.0
BR06068T;gid://shopify/Product/8577769308455;Brinco We Love Sapphire De Ouro 18K Com Ródio Negro E Safira - P;BR06068T;gid://shopify/ProductVariant/46355494895911;P;7200.0
BR06069T;gid://shopify/Product/8577769373991;Brinco We Love Sapphire De Ouro 18K Com Ródio Negro E Safira - P;BR06069T;gid://shopify/ProductVariant/46355494961447;P;7200.0
BR06070T;gid://shopify/Product/8577769537831;Brinco We Love Sapphire De Ouro 18K Com Ródio Negro E Diamante - P;BR06070T;gid://shopify/ProductVariant/46355498303783;P;9500.0
BR06072T;gid://shopify/Product/8577769734439;Brinco We Love Sapphire De Ouro 18K Com Ródio Negro E Safira - G;BR06072T;gid://shopify/ProductVariant/46355498696999;G;14500.0
BR06073T;gid://shopify/Product/8577769898279;Brinco We Love Sapphire De Ouro 18K Com Ródio Negro E Safira - G;BR06073T;gid://shopify/ProductVariant/46355502170407;G;14500.0
BR06074T;gid://shopify/Product/8577770094887;Brinco We Love Sapphire De Ouro 18K Com Ródio Negro E Diamante - G;BR06074T;gid://shopify/ProductVariant/46355502530855;G;21500.0
BR06105T;gid://shopify/Product/8577770258727;Brinco Ear Cuff We Love Sapphire De Ouro 18K Com Ródio Negro E Safira - G;BR06105T;gid://shopify/ProductVariant/46355502694695;G;9500.0
BR06055T;gid://shopify/Product/8577770324263;Brinco Ear Cuff We Love Sapphire De Ouro Rosa 18K E Safira - P;BR06055T;gid://shopify/ProductVariant/46355502760231;P;8500.0
BR06056T;gid://shopify/Product/8577770455335;Brinco Ear Cuff We Love Sapphire De Ouro Rosa 18K E Safira - G;BR06056T;gid://shopify/ProductVariant/46355502891303;G;9500.0
BR06057T;gid://shopify/Product/8577770651943;Brinco We Love Sapphire De Ouro Rosa 18K E Safira - P;BR06057T;gid://shopify/ProductVariant/46355503087911;P;7200.0
BR06058T;gid://shopify/Product/8577770848551;Brinco We Love Sapphire De Ouro Rosa 18K E Safira - G;BR06058T;gid://shopify/ProductVariant/46355503382823;G;14500.0
BR06059T;gid://shopify/Product/8577770979623;Brinco Ear Cuff We Love Sapphire De Ouro Rosa 18K E Diamante;BR06059T;gid://shopify/ProductVariant/46355503513895;Default Title;13800.0
BR06061T;gid://shopify/Product/8577771208999;Brinco We Love Sapphire De Ouro Rosa 18K E Diamante - P;BR06061T;gid://shopify/ProductVariant/46355505545511;P;9500.0
BR06071T;gid://shopify/Product/8577771307303;Brinco We Love Sapphire De Ouro Rosa 18K E Diamante - G;BR06071T;gid://shopify/ProductVariant/46355505643815;G;21500.0
PI01364;gid://shopify/Product/8577771438375;Piercing We Love Sapphire De Ouro Amarelo 18K E Diamante;PI01364;gid://shopify/ProductVariant/46355505807655;Default Title;6000.0
PI01457;gid://shopify/Product/8577771503911;Piercing We Love Sapphire De Ouro Branco 18K E Diamante;PI01457;gid://shopify/ProductVariant/46355505873191;Default Title;6800.0
PI01365;gid://shopify/Product/8577771667751;Piercing We Love Sapphire De Ouro Rosa 18K E Safira;PI01365;gid://shopify/ProductVariant/46355506004263;Default Title;3500.0
BR05983T;gid://shopify/Product/8577772454183;Brinco Pop Chain De Prata Com Ouro Amarelo - G;BR05983T;gid://shopify/ProductVariant/46355507872039;G;2400.0
BR05987T;gid://shopify/Product/8577772618023;Brinco Pop Chain De Prata Com Ouro Amarelo - P;BR05987T;gid://shopify/ProductVariant/46355508166951;P;1800.0
BR05991T;gid://shopify/Product/8577772716327;Brinco Pop Chain De Prata Com Ouro Amarelo;BR05991T;gid://shopify/ProductVariant/46355508265255;Default Title;1900.0
BR05995T;gid://shopify/Product/8577772814631;Brinco Pop Chain De Prata Com Ouro Amarelo;BR05995T;gid://shopify/ProductVariant/46355508396327;Default Title;1400.0
BR05999T;gid://shopify/Product/8577772945703;Brinco Pop Chain De Prata Com Ouro Amarelo;BR05999T;gid://shopify/ProductVariant/46355508527399;Default Title;1200.0
BR05984T;gid://shopify/Product/8577773076775;Brinco Pop Chain De Prata Com Ródio Negro - G;BR05984T;gid://shopify/ProductVariant/46355508625703;G;1900.0
BR05988T;gid://shopify/Product/8577773306151;Brinco Pop Chain De Prata Com Ródio Negro - P;BR05988T;gid://shopify/ProductVariant/46355510559015;P;1600.0
BR05992T;gid://shopify/Product/8577773404455;Brinco Pop Chain De Prata Com Ródio Negro;BR05992T;gid://shopify/ProductVariant/46355510821159;Default Title;1500.0
BR05996T;gid://shopify/Product/8577773502759;Brinco Pop Chain De Prata Com Ródio Negro;BR05996T;gid://shopify/ProductVariant/46355510952231;Default Title;1250.0
CL04429;gid://shopify/Product/8577773699367;Colar Pop Chain De Prata Com Ouro Amarelo;CL04429;gid://shopify/ProductVariant/46355511148839;Default Title;3900.0
CL04430;gid://shopify/Product/8577773797671;Colar Pop Chain De Prata Com Ródio Negro;CL04430;gid://shopify/ProductVariant/46355511312679;Default Title;3500.0
BR06004T;gid://shopify/Product/8577773928743;Piercing Pop Chain De Prata Com Ouro Amarelo;BR06004T;gid://shopify/ProductVariant/46355511476519;Default Title;980.0
PI01341;gid://shopify/Product/8577774059815;Pingente Pop Chain De Prata Com Ouro Amarelo - G;PI01341;gid://shopify/ProductVariant/46355511607591;G;1400.0
PI01345;gid://shopify/Product/8577774289191;Pingente Pop Chain De Prata Com Ouro Amarelo - P;PI01345;gid://shopify/ProductVariant/46355513213223;P;950.0
PI01350;gid://shopify/Product/8577774453031;Pingente Pop Chain De Prata Com Ouro Amarelo;PI01350;gid://shopify/ProductVariant/46355513573671;Default Title;1100.0
PI01342;gid://shopify/Product/8577774518567;Pingente Pop Chain De Prata Com Ródio Negro - G;PI01342;gid://shopify/ProductVariant/46355513737511;G;1200.0
PI01346;gid://shopify/Product/8577774649639;Pingente Pop Chain De Prata Com Ródio Negro - P;PI01346;gid://shopify/ProductVariant/46355513901351;P;800.0
