id;sku;title;price;compareAtPrice;product_id;title.1;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46336139165991;CL01451;Default Title;5200.0;5200.0;gid://shopify/Product/8573581656359;Colar Choker De Ouro Branco 18K Com Ródio Negro E Diamante;5;1;2;CL01451
gid://shopify/ProductVariant/46336139493671;CL03642;Default Title;6500.0;6500.0;gid://shopify/Product/8573581852967;Colar Choker De Ouro Branco 18K Com Ródio Negro E Esmeralda;6;1;2;CL03642
gid://shopify/ProductVariant/46336139657511;CL03645;Default Title;5500.0;5500.0;gid://shopify/Product/8573582016807;Colar Choker De Ouro Branco 18K Com Ródio Negro E Diamante Negro;5;1;2;CL03645
gid://shopify/ProductVariant/46336149192999;CL01448;Default Title;7400.0;7400.0;gid://shopify/Product/8573582901543;Colar Choker De Ouro Branco 18K E Diamante;7;1;2;CL01448
gid://shopify/ProductVariant/46336152437031;CL01452;Default Title;5600.0;5600.0;gid://shopify/Product/8573583196455;Colar Choker De Ouro Branco 18K E Diamante;7;1;3;CL01452
gid://shopify/ProductVariant/46336185958695;BR05650T;Default Title;23000.0;23000.0;gid://shopify/Product/8573585883431;Brinco Ear Cuff Deco 2019 De Ouro Branco 18K E Diamante;5;1;2;BR05650T
gid://shopify/ProductVariant/46336296485159;BR04857T;Default Title;1600.0;1600.0;gid://shopify/Product/8573597647143;Brinco Especial De Ouro Amarelo 18K E Esmeralda;6;1;2;BR04857T
gid://shopify/ProductVariant/46336536477991;CL00331;P;5200.0;5200.0;gid://shopify/Product/8573628023079;Colar Algema De Ouro Amarelo 18K E Diamante - P;10;1;3;CL00331
gid://shopify/ProductVariant/46336551715111;PU01333T;P;3700.0;3700.0;gid://shopify/Product/8573630546215;Pulseira Algeminha De Ouro Branco 18K E Diamante - P;6;1;3;PU01333T
gid://shopify/ProductVariant/46336573833511;CL01285;Default Title;5500.0;5500.0;gid://shopify/Product/8573635428647;Colar First Diamond De Ouro Branco 18K Com Ródio Negro E Diamante;6;1;4;CL01285
gid://shopify/ProductVariant/46336574161191;CL01286;Default Title;5500.0;5500.0;gid://shopify/Product/8573635723559;Colar First Diamond De Ouro Rosa 18K E Diamante;7;1;3;CL01286
gid://shopify/ProductVariant/46336643760423;BR06120T;P;4200.0;4200.0;gid://shopify/Product/8573647487271;Brinco Leopardo De Prata Com Ouro Amarelo - P;13;1;5;BR06120T
gid://shopify/ProductVariant/46336645759271;BR06121T;M;4900.0;4900.0;gid://shopify/Product/8573648044327;Brinco Leopardo De Prata Com Ouro Amarelo - M;10;1;5;BR06121T
gid://shopify/ProductVariant/46336646086951;BR06122T;G;5400.0;5400.0;gid://shopify/Product/8573648372007;Brinco Leopardo De Prata Com Ouro Amarelo - G;19;1;5;BR06122T
gid://shopify/ProductVariant/46336646447399;CL04480;M;7800.0;7800.0;gid://shopify/Product/8573648732455;Colar Leopardo De Prata Com Ouro Amarelo - Maxi;5;1;5;CL04480
gid://shopify/ProductVariant/46336666075431;BR04852T;Default Title;23000.0;23000.0;gid://shopify/Product/8573652861223;Brinco Ear Cuff Love Ny De Ouro Branco 18K E Diamante;5;1;2;BR04852T
gid://shopify/ProductVariant/46355371557159;BR04415T;Default Title;17400.0;17400.0;gid://shopify/Product/8577722253607;Brinco Orquidea De Ouro Branco 18K E Diamante;6;1;2;BR04415T
gid://shopify/ProductVariant/46355392168231;BR05449T;Default Title;4500.0;4500.0;gid://shopify/Product/8577728643367;Brinco Ear Cuff Piscine De Ouro Branco 18K Com Ródio Negro E Diamante;6;1;2;BR05449T
gid://shopify/ProductVariant/46355393970471;BR05448T;Default Title;5400.0;5400.0;gid://shopify/Product/8577729200423;Brinco Ear Cuff Piscine De Ouro Branco 18K E Diamante;6;1;2;BR05448T
gid://shopify/ProductVariant/46355394789671;CL04198;Default Title;6300.0;6300.0;gid://shopify/Product/8577730019623;Colar Piscine De Ouro Branco 18K E Diamante;8;1;2;CL04198
gid://shopify/ProductVariant/46355414057255;CL04575;Default Title;48000.0;48000.0;gid://shopify/Product/8577737654567;Colar Pura De Ouro Branco 18K Com Ródio Negro E Esmeralda;1;1;1;CL04575
gid://shopify/ProductVariant/46355415236903;CO0993;Default Title;4200.0;4200.0;gid://shopify/Product/8577738801447;Colar Tlj De Ouro Rosa 18K E Diamante;7;1;2;CO0993
gid://shopify/ProductVariant/46355437584679;CL03879;Default Title;3400.0;3400.0;gid://shopify/Product/8577746403623;Colar Riviera De Prata Com Ouro Amarelo;5;1;2;CL03879
gid://shopify/ProductVariant/46355448398119;BR06522T;Default Title;220000.0;220000.0;gid://shopify/Product/8577749844263;Brinco Vita Eterna | Ouro Amarelo e Branco 18K com Diamantes e Esmeraldas;1;1;1;BR06522T
