id;sku;title;price;compareAtPrice;product_id;title.1;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46393506038055;AN03397-10;10;16500.0;16500.0;gid://shopify/Product/8582664388903;Anel Rock Star De Ouro Branco 18K E Ametista E Diamante;65.0;13.0;1;AN03397
gid://shopify/ProductVariant/46393507021095;AN03398-10;10;8000.0;8000.0;gid://shopify/Product/8582664585511;Anel Rock Star | Ouro Branco 18K com Ródio Negro, Diamantes e Safira;65.0;13.0;2;AN03398
gid://shopify/ProductVariant/46393507709223;AN03399-10;10;7500.0;7500.0;gid://shopify/Product/8582664782119;Anel Rock Star | Ouro Branco 18K com Ródio Negro, Diamante e Safiras;65.0;13.0;2;AN03399
gid://shopify/ProductVariant/46393508299047;AN03400-10;10;4600.0;4600.0;gid://shopify/Product/8582664913191;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante Negro - P;65.0;13.0;2;AN03400
gid://shopify/ProductVariant/46393510822183;AN06169-10;10;7500.0;7500.0;gid://shopify/Product/8582665404711;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;65.0;13.0;2;AN06169
gid://shopify/ProductVariant/46393514721575;AN01868-10;10;3200.0;3200.0;gid://shopify/Product/8582665830695;Anel Savage De Ouro Branco 18K Com Ródio Negro E Esmeralda;65.0;13.0;2;AN01868
gid://shopify/ProductVariant/46393515639079;AN01890-10;10;3200.0;3200.0;gid://shopify/Product/8582665928999;Anel Savage De Ouro Branco 18K Com Ródio Negro E Safira;65.0;13.0;1;AN01890
gid://shopify/ProductVariant/46512701243687;CL01124;G;10200.0;10200.0;gid://shopify/Product/8613206688039;Colar JV MAN De Ouro Branco 18K E Diamante Negro - G;5.0;1.0;1;CL01124
gid://shopify/ProductVariant/46579531972903;BR06592T;Default Title;29000.0;29000.0;gid://shopify/Product/8630833185063;Argola Fringe New Vintage | Ouro Amarelo 18K com Diamantes;5.0;1.0;4;BR06592T
gid://shopify/ProductVariant/46579533775143;BR06618T;G;54000.0;54000.0;gid://shopify/Product/8630834299175;Argola Power Diamond - G, New Vintage | Ouro Amarelo 18K, com Diamantes;5.0;1.0;5;BR06618T
gid://shopify/ProductVariant/46579534004519;BR06620T;Default Title;22000.0;22000.0;gid://shopify/Product/8630834528551;Brinco New Vintage | Ouro Branco 18K com Diamantes;5.0;1.0;5;BR06620T
gid://shopify/ProductVariant/46579535085863;BR06622T;Default Title;42000.0;42000.0;gid://shopify/Product/8630834954535;Brinco Diamond Fringe New Vintage | Ouro Branco 18K com Diamantes;5.0;1.0;5;BR06622T
gid://shopify/ProductVariant/46579536593191;BR06624T;Default Title;37500.0;37500.0;gid://shopify/Product/8630835478823;Argola Power Fringe New Vintage | Ouro Amarelo 18K com Diamantes;5.0;1.0;4;BR06624T
gid://shopify/ProductVariant/46579541508391;BR06635T;Default Title;32000.0;32000.0;gid://shopify/Product/8630837477671;Brinco New Vintage Power | Ouro Branco 18K com Diamantes;5.0;1.0;4;BR06635T
gid://shopify/ProductVariant/46579545112871;PU02097T;M;34000.0;34000.0;gid://shopify/Product/8630839017767;Pulseira New Vintage Fringe | Ouro Amarelo 18K com Diamantes;15.0;3.0;4;PU02097T
gid://shopify/ProductVariant/46579545768231;PU02098T;M;34000.0;34000.0;gid://shopify/Product/8630839279911;Pulseira New Vintage Fringe | Ouro Branco 18K com Diamantes;15.0;3.0;3;PU02098T
