id;sku;title;price;compareAtPrice;inventoryQuantity;product_id;title.1;totalInventory;totalVariants;mediaCount.count;sku_2;variant.sku;variant.id;encomenda ouro;encomenda prata;Encomendavel;Em estoque
gid://shopify/ProductVariant/51371534942503;BR07038;Default Title;8100.0;;5;gid://shopify/Product/10205339975975;Brinco Especial De Ouro Amarelo 18K Com Esmeralda Da Zâmbia;5;1;2;BR07038;BR07038;gid://shopify/ProductVariant/51371534942503;5.0;0.0;True;False
