id;sku;title;price;compareAtPrice;inventoryQuantity;product_id;title.1;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46336295665959;BR04856T;Default Title;1900.0;1100.0;6;gid://shopify/Product/8573597548839;Brinco Especial | Ouro Amarelo 18K E Esmeralda;6.0;1.0;2;BR04856T
gid://shopify/ProductVariant/46336296485159;BR04857T;Default Title;3500.0;1600.0;7;gid://shopify/Product/8573597647143;Brinco Especial De Ouro Amarelo 18K E Esmeralda;7.0;1.0;2;BR04857T
gid://shopify/ProductVariant/46336297926951;BR05616T;Default Title;1900.0;1100.0;6;gid://shopify/Product/8573597810983;Brinco Especial De Ouro Branco 18K Com Ródio Negro E Esmeralda;6.0;1.0;2;BR05616T
gid://shopify/ProductVariant/46336306708775;BR04221T;Default Title;5900.0;5200.0;7;gid://shopify/Product/8573598794023;Brinco Especial De Ouro Branco 18K E Diamante Negro;7.0;1.0;1;BR04221T
gid://shopify/ProductVariant/46336311230759;BR06298T;Default Title;4500.0;3700.0;1;gid://shopify/Product/8573599351079;Brinco Especial De Ouro Branco 18K E Diamante Negro;1.0;1.0;0;BR06298T
gid://shopify/ProductVariant/46336405995815;BR03449T;Default Title;2900.0;2000.0;6;gid://shopify/Product/8573608722727;Brinco Especial De Ouro Branco 18K E Diamante Solitário;6.0;1.0;3;BR03449T
gid://shopify/ProductVariant/46336406126887;BR05301T;Default Title;1900.0;1400.0;6;gid://shopify/Product/8573608788263;Brinco Especial De Ouro Branco 18K E Diamante Solitário;6.0;1.0;3;BR05301T
gid://shopify/ProductVariant/46336536477991;CL00331;P;5900.0;5200.0;6;gid://shopify/Product/8573628023079;Colar Algema De Ouro Amarelo 18K E Diamante - P;6.0;1.0;4;CL00331
gid://shopify/ProductVariant/46336537592103;CO0866;M;6900.0;5700.0;6;gid://shopify/Product/8573628252455;Colar Algema De Ouro Amarelo 18K E Diamante - M;6.0;1.0;4;CO0866
gid://shopify/ProductVariant/46336537854247;CL00098;M;5900.0;4800.0;6;gid://shopify/Product/8573628481831;Colar Algema De Ouro Branco 18K Com Ródio Negro E Diamante - M;6.0;1.0;3;CL00098
gid://shopify/ProductVariant/46336540541223;CL00730;P;5500.0;4400.0;6;gid://shopify/Product/8573628940583;Colar Algema De Ouro Branco 18K Com Ródio Negro E Diamante - P;6.0;1.0;3;CL00730
gid://shopify/ProductVariant/46336545063207;CO0857;M;6900.0;5700.0;6;gid://shopify/Product/8573629727015;Colar Algema De Ouro Branco 18K E Diamante - M;6.0;1.0;4;CO0857
gid://shopify/ProductVariant/46336546799911;CL00330;P;5900.0;5200.0;6;gid://shopify/Product/8573629956391;Colar Algema De Ouro Rosa 18K E Diamante - P;6.0;1.0;4;CL00330
