id;sku;title;price;compareAtPrice;inventoryQuantity;product_id;title.1;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46336268599591;BR02192T;Default Title;3900.0;2300.0;6;gid://shopify/Product/8573594534183;Piercing Clássico De Ouro Branco 18K E Diamante;6;1;3;BR02192T
gid://shopify/ProductVariant/46336268632359;PU01082T;Default Title;2900.0;1850.0;8;gid://shopify/Product/8573594566951;Pulseira Clássico De Ouro Amarelo 18K E Safira;8;1;3;PU01082T
gid://shopify/ProductVariant/46336269123879;PU01936T;Default Title;1700.0;1500.0;0;gid://shopify/Product/8573594665255;Pulseira Clássico De Ouro Amarelo 18K E Safira;0;1;2;PU01936T
gid://shopify/ProductVariant/46336269353255;PU01278T;Default Title;2900.0;1650.0;7;gid://shopify/Product/8573594763559;Pulseira Clássico De Ouro Branco 18K Com Ródio Negro E Diamante Negro;7;1;3;PU01278T
gid://shopify/ProductVariant/46336269943079;PU01314T;Default Title;2900.0;1850.0;6;gid://shopify/Product/8573594861863;Pulseira Clássico De Ouro Branco 18K Com Ródio Negro E Safira;6;1;3;PU01314T
gid://shopify/ProductVariant/46336270631207;PU01081T;Default Title;2900.0;1850.0;7;gid://shopify/Product/8573595091239;Pulseira Clássico De Ouro Branco 18K E Safira;7;1;3;PU01081T
gid://shopify/ProductVariant/46336272269607;PU01422T;Default Title;2500.0;1500.0;5;gid://shopify/Product/8573595222311;Pulseira Clássico De Ouro Branco 18K E Safira;5;1;2;PU01422T
gid://shopify/ProductVariant/46336274202919;PU01074T;Default Title;2900.0;1850.0;9;gid://shopify/Product/8573595418919;Pulseira Clássico De Ouro Rosa 18K E Safira;9;1;3;PU01074T
gid://shopify/ProductVariant/46336276201767;PU01552T;Default Title;2900.0;1500.0;5;gid://shopify/Product/8573595549991;Pulseira Clássico De Ouro Rosa 18K E Safira;5;1;2;PU01552T
gid://shopify/ProductVariant/46336295665959;BR04856T;Default Title;1900.0;1100.0;6;gid://shopify/Product/8573597548839;Brinco Especial | Ouro Amarelo 18K E Esmeralda;6;1;2;BR04856T
gid://shopify/ProductVariant/46336296485159;BR04857T;Default Title;3500.0;1600.0;7;gid://shopify/Product/8573597647143;Brinco Especial De Ouro Amarelo 18K E Esmeralda;7;1;2;BR04857T
gid://shopify/ProductVariant/46336297926951;BR05616T;Default Title;1900.0;1100.0;6;gid://shopify/Product/8573597810983;Brinco Especial De Ouro Branco 18K Com Ródio Negro E Esmeralda;6;1;2;BR05616T
gid://shopify/ProductVariant/46336301924647;BR06472T;Default Title;8500.0;8500.0;0;gid://shopify/Product/8573598236967;Brinco Especial De Ouro Branco 18K Com Ródio Negro E Esmeralda;0;1;1;BR06472T
gid://shopify/ProductVariant/46336304644391;BR04220T;Default Title;2900.0;2200.0;5;gid://shopify/Product/8573598564647;Brinco Especial De Ouro Branco 18K E Diamante Negro;5;1;1;BR04220T
gid://shopify/ProductVariant/46336306708775;BR04221T;Default Title;5900.0;5200.0;7;gid://shopify/Product/8573598794023;Brinco Especial De Ouro Branco 18K E Diamante Negro;7;1;1;BR04221T
gid://shopify/ProductVariant/46336308347175;BR04223T;Default Title;14500.0;12400.0;5;gid://shopify/Product/8573598957863;Brinco Especial De Ouro Branco 18K E Diamante Negro;5;1;0;BR04223T
gid://shopify/ProductVariant/46336311230759;BR06298T;Default Title;4500.0;3700.0;1;gid://shopify/Product/8573599351079;Brinco Especial De Ouro Branco 18K E Diamante Negro;1;1;0;BR06298T
