id;sku;title;price;compareAtPrice;inventoryQuantity;product_id;title.1;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46393495879975;AN02505-10;10;2850.0;2850.0;5;gid://shopify/Product/8582663078183;Anel Orquídea | Prata Com Ródio Negro E Diamante.;70.0;13.0;2;AN02505
gid://shopify/ProductVariant/46393496928551;AN03360-10;10;1100.0;1100.0;5;gid://shopify/Product/8582663176487;Anel Pop Chain | Prata Com Ouro Amarelo 18k;82.0;13.0;2;AN03360
gid://shopify/ProductVariant/46393498042663;AN03361-10;10;950.0;950.0;5;gid://shopify/Product/8582663340327;Anel Pop Chain | Prata Com Ródio Negro;86.0;13.0;2;AN03361
gid://shopify/ProductVariant/46393500631335;AN03404-10;10;8500.0;8500.0;5;gid://shopify/Product/8582663569703;Anel Rock Star - M | Ouro Branco 18K com Ródio Negro, Diamantes e Esmeralda;66.0;13.0;2;AN03404
gid://shopify/ProductVariant/46393501450535;AN03405-10;10;7500.0;7500.0;5;gid://shopify/Product/8582663700775;Anel Rock Star - M | Ouro Branco 18K com Ródio Negro, Diamantes e Rubi;66.0;13.0;2;AN03405
gid://shopify/ProductVariant/46393508299047;AN03400-10;10;4600.0;4600.0;5;gid://shopify/Product/8582664913191;Anel Rock Star - P | Ouro Branco 18K com Ródio Negro e Diamante Negros;66.0;13.0;2;AN03400
gid://shopify/ProductVariant/46393509282087;AN03401-10;10;8100.0;8100.0;5;gid://shopify/Product/8582665077031;Anel Rock Star - P | Ouro Branco 18K com Ródio Negro e Esmeraldas;66.0;13.0;2;AN03401
gid://shopify/ProductVariant/46393509904679;AN03402-10;10;6500.0;6500.0;5;gid://shopify/Product/8582665273639;Anel Rock Star - P | Ouro Branco 18K com Ródio Negro e Rubi;66.0;13.0;2;AN03402
gid://shopify/ProductVariant/46393510396199;AN03403-10;10;6500.0;6500.0;5;gid://shopify/Product/8582665371943;Anel Rock Star - P | Ouro Branco 18K com Ródio Negro e Safira;68.0;13.0;2;AN03403
gid://shopify/ProductVariant/46393511248167;AN06195-10;10;6500.0;6500.0;5;gid://shopify/Product/8582665437479;Anel Rock Star | Ouro Branco 18K com Ródio Negro e Diamantes;66.0;13.0;2;AN06195
gid://shopify/ProductVariant/46393512657191;AN03395-10;10;7500.0;7500.0;5;gid://shopify/Product/8582665503015;Anel Rock Star | Ouro Branco 18K e Diamantes;68.0;13.0;3;AN03395
gid://shopify/ProductVariant/46393513181479;AN03245-10;10;2400.0;2400.0;5;gid://shopify/Product/8582665568551;Anel Rock&Hot | Prata Com Ouro Amarelo 18k E Ágata negra;68.0;13.0;3;AN03245
gid://shopify/ProductVariant/46393513738535;AN02276-10;10;4500.0;4500.0;5;gid://shopify/Product/8582665634087;Anel Savage Solitário | Ouro Amarelo 18K E Diamante;66.0;13.0;2;AN02276
gid://shopify/ProductVariant/46393514197287;AN01867-10;10;3200.0;3200.0;5;gid://shopify/Product/8582665699623;Anel Savage Solitário | Ouro Branco 18K Com Ródio Negro E Safira;66.0;13.0;2;AN01867
gid://shopify/ProductVariant/46393514721575;AN01868-10;10;3200.0;3200.0;5;gid://shopify/Product/8582665830695;Anel Savage Solitário | Ouro Branco 18K Com Ródio Negro E Esmeralda;66.0;13.0;2;AN01868
gid://shopify/ProductVariant/46393515180327;AN01869-10;10;4500.0;4500.0;5;gid://shopify/Product/8582665896231;Anel Savage Solitário | Ouro Branco 18K Com Ródio Negro E Diamante;66.0;13.0;2;AN01869
gid://shopify/ProductVariant/46393516065063;AN01864-10;10;4900.0;4900.0;5;gid://shopify/Product/8582665961767;Anel Savage Solitário | Ouro Branco 18K E Diamante Solitário;68.0;13.0;3;AN01864
